I0303 03:09:23.932379    1753 serve.go:43] cloudcode_cli (Feb 17 2026 22:34:49 -0800, cl:871671220 baseline:870608496)
I0303 03:09:32.433570    1753 experiments.go:140] Applied experiment flag "Chat__enable_chat_streaming" to chat.enableChatStreaming with value true
I0303 03:09:32.433600    1753 experiments.go:140] Applied experiment flag "DuetAiCompletion__codeCompletion_enableAdaptingCache" to codeCompletion.enableAdaptingCache with value true
I0303 03:09:32.433630    1753 experiments.go:286] Applied experiment flag "DuetAiLocalRag__enable_wald_file_selection" to enableWaldFileSelection with value false
I0303 03:09:32.433734    1753 experiments.go:294] Applied experiment flag "Chat__enable_local_bm25_chat" to enableBM25InChat with value true
I0303 03:09:32.433756    1753 experiments.go:140] Applied experiment flag "GcaTelemetry__send_aica_to_ccpa" to enableAICharactersTelemetryCCPA with value true
I0303 03:09:32.433813    1753 experiments.go:306] Applied experiment flag "Chat__local_bm25_chat_tokenizer" to chat.localBm25ChatTokenizer with value wald_word3
I0303 03:09:32.433834    1753 experiments.go:282] Applied experiment flag "DuetAiLocalRag__local_rag_fragmentation_algorithm" to localRagFragmentationAlgorithm with value wholefile
I0303 03:09:32.433864    1753 experiments.go:278] Applied experiment flag "DuetAiLocalRag__local_rag_tokenization_algorithm" to localRagTokenizationAlgorithm with value wald_word
I0303 03:09:32.433900    1753 experiments.go:302] Applied experiment flag "Chat__local_bm25_index_max_files" to ragl.bm25IndexMaxsizeFiles with value 25000
I0303 03:09:32.433919    1753 experiments.go:254] Applied experiment flag "DuetAiLocalRag__max_file_search_depth" to maxFileSearchDepth with value 2
I0303 03:09:32.433949    1753 experiments.go:344] Applied experiment flag "DuetAiLocalRag__sliding_window_fragmenter_stride" to ragl.slidingWindowFragmenterStride with value 10
I0303 03:09:32.433970    1753 experiments.go:270] Applied experiment flag "DuetAiLocalRag__top_k_test_files_to_include" to topKTestFilesToInclude with value 2
I0303 03:09:32.433983    1753 experiments.go:180] Applied experiment flag "DuetAiMendelOverrides__inlineSuggestions_debounceMs" to update default debounce value 550
I0303 03:09:32.433995    1753 experiments.go:147] Applied experiment flag "Chat__fca_chat_context_window_size" to chat.fcaContextWindowSize with value 3500000
I0303 03:09:32.434008    1753 experiments.go:147] Applied experiment flag "DuetAiGeneration__codeGeneration_context_window_size" to codeGeneration.contextWindowSize with value 64000
I0303 03:09:32.434052    1753 experiments.go:340] Applied experiment flag "DuetAiLocalRag__sliding_window_fragmenter_window_size" to ragl.slidingWindowFragmenterWindowSize with value 20
I0303 03:09:32.434068    1753 experiments.go:147] Applied experiment flag "Chat__chat_context_window_size" to chat.contextWindowSize with value -1
I0303 03:09:32.434080    1753 experiments.go:147] Applied experiment flag "DuetAiCompletion__codeCompletion_client_side_context_size_limit" to codeCompletion.otherFilesSizeLimit with value 35000
I0303 03:09:32.434093    1753 experiments.go:147] Applied experiment flag "DuetAiLocalRag__otherfiles_completion_limit" to otherFilesCompletionLimit with value 15
I0303 03:09:32.434135    1753 experiments.go:290] Applied experiment flag "DuetAiLocalRag__wald_local_rag_max_file_search_depth" to waldMaxFileSearchDepth with value -1
I0303 03:09:32.434159    1753 experiments.go:147] Applied experiment flag "DuetAiLocalRag__otherfiles_generation_limit" to otherFilesGenerationLimit with value 40
I0303 03:09:32.434184    1753 experiments.go:147] Applied experiment flag "DuetAiLocalRag__otherfiles_chat_limit" to otherFilesChatLimit with value 100
I0303 03:09:32.434205    1753 experiments.go:266] Applied experiment flag "DuetAiLocalRag__top_k_doc_files_to_include" to topKDocFilesToInclude with value 2
I0303 03:09:32.434228    1753 experiments.go:298] Applied experiment flag "Chat__local_bm25_chat_max_results" to chat.localBm25ChatFromInputMaxResults with value 10
I0303 03:09:32.434239    1753 experiments.go:147] Applied experiment flag "DuetAiCompletion__adaptingCache_maxInflightRequests" to codeCompletion.adaptingCache.maxInflightRequests with value 2
I0303 03:09:32.434265    1753 experiments.go:314] Applied experiment flag "DuetAiLocalRag__bm25_in_completion_max_results" to ragl.bm25InCompletionMaxResults with value 15
I0303 03:09:32.434282    1753 experiments.go:226] Applied experiment flag "DuetAiLocalRag__cache_co_located" to coLocated with value 20
I0303 03:09:32.434297    1753 experiments.go:230] Applied experiment flag "DuetAiLocalRag__cache_file_limit" to fileLimit with value 4.1943e+06
I0303 03:09:32.434313    1753 experiments.go:234] Applied experiment flag "DuetAiLocalRag__cache_total_files" to totalFiles with value 250
I0303 03:09:32.434334    1753 experiments.go:274] Applied experiment flag "DuetAiLocalRag__local_rag_reranking_by_language" to localRAGRerankingByLanguageParam with value 0
I0303 03:09:32.434360    1753 experiments.go:238] Extracted experiment flag "DuetAiRemoteRag__multi_query_tail_ns_for_completion" to multiQueryTailNS with value []
I0303 03:09:32.434378    1753 experiments.go:242] Extracted experiment flag "DuetAiRemoteRag__multi_query_tail_ns_for_generation" to multiQueryTailNS with value []
I0303 03:09:32.434398    1753 experiments.go:258] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_doc_prompts" to substringsToIdentifyDocPrompts with value [document comment]
I0303 03:09:32.434419    1753 experiments.go:262] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_test_prompts" to substringsToIdentifyTestPrompts with value [test]
I0303 03:09:32.434471    1753 configuration.go:660] Repopulating context cache from document cache
I0303 03:09:32.434502    1753 conn_opt.go:96] jsonrpc2: <-- result #72: workspace/tierConfiguration: true
I0303 03:09:32.435349    1753 conn_opt.go:55] jsonrpc2: --> request #73: service/healthcheck: {"projectID":"cloudshell-gca"}
I0303 03:09:32.435552    1753 client.go:683] CompleteCode request: {"enablePromptEnhancement":true,"ideContext":{"currentFile":{"segments":[{"content":"Code Assist healthcheck id: bb69dfda-4f1e-4716-8fa8-49f6ef3955db\nPi = "},{"isSelected":true},{}]}},"metadata":{"duetProject":"cloudshell-gca","ideName":"Code OSS for Cloud Shell","ideType":"CLOUD_SHELL","ideVersion":"1.104.3-cde","platform":"LINUX_AMD64","pluginType":"CLOUD_CODE","pluginVersion":"2.72.0"},"project":"cloudshell-gca","requestId":"cloudcode-871671220-0cdb6224-b714-48ee-96bf-e1d1793e2d11","userContext":{}}
I0303 03:09:32.435578    1753 adapt.go:49] Adapting cache current caching token: Pi = ▶
I0303 03:09:32.435592    1753 adapt.go:50] Last caching hash: 963853495591133419, current caching hash: 5208755857601435884
I0303 03:09:32.435605    1753 adapt.go:53] Closing streak
I0303 03:09:32.435620    1753 adapting.go:145] Compute request number: 1, key: Pi = ▶
I0303 03:09:32.464425    1753 adapting.go:162] Adaptive cache request cancelled while inflight for key Pi = ▶, err: no trace ID: googleapi: Error 403: You must be a named user on your organization's
Gemini Code Assist Standard edition subscription to use this service. Please contact your
administrator to request an entitlement to Gemini Code Assist Standard edition., forbidden
I0303 03:09:32.464470    1753 client.go:270] CompleteCode response from cache (adaptive): {Suggestions:[] TraceID: RequestID: ServerTiming: NetPlusServerTiming:0s FromCache:false Typeover:false TriggerMode:0 ProcessingDetails:{RagStatus: AtlasExperience: PromptID: CompletionMethod: ExperimentDebugStringFingerprint: ModelURI: ChatClientIDHash: MetricMetadata:map[] ModelConfig:{ID: DisplayName: DescriptionText:}} AdaptiveCacheHit:false}
E0303 03:09:32.464556    1753 server.go:495] error fulfilling "service/healthcheck" request #73, &{"projectID":"cloudshell-gca"}: no trace ID: googleapi: Error 403: You must be a named user on your organization's
Gemini Code Assist Standard edition subscription to use this service. Please contact your
administrator to request an entitlement to Gemini Code Assist Standard edition., forbidden
I0303 03:09:32.464603    1753 conn_opt.go:99] jsonrpc2: <-- error #73: service/healthcheck: {"code":-32007,"message":"You must be a named user on your organization's\nGemini Code Assist Standard edition subscription to use this service. Please contact your\nadministrator to request an entitlement to Gemini Code Assist Standard edition.","data":{"message":"A permission denied error was encountered. Please ensure that the correct project ID is configured or that you have permission to call Gemini Code Assist in the project.","actions":[{"label":"Enable API","command":"_cloudcode.duetAI.enableDuetApi","commandArgs":null},{"label":"Select Project","command":"cloudcode.duetAI.selectProject","commandArgs":null},{"label":"Learn More","command":"cloudcode.duetAI.learnMore","commandArgs":null}],"level":"error","surface":"bubble"}}
I0303 03:09:32.470163    1753 conn_opt.go:55] jsonrpc2: --> request #74: workspace/tierConfiguration: {"userDefinedCloudaicompanionProject":true,"projectId":"cloudshell-gca"}
I0303 03:09:32.470251    1753 tier.go:17] Received tier configuration request: {ProjectID:cloudshell-gca UserDefinedCloudaicompanionProject:true}
I0303 03:09:32.470304    1753 conn_opt.go:82] jsonrpc2: <-- request #186: workspace/configuration: {"items":[{"section":"cloudcode.aiCompanion"}]}
I0303 03:09:32.475085    1753 conn_opt.go:55] jsonrpc2: --> request #186: workspace/configuration: {"items":[{"section":"cloudcode.aiCompanion"}]}
I0303 03:09:32.475169    1753 conn_opt.go:82] jsonrpc2: <-- request #187: workspace/configuration: {"items":[{"section":"cloudcode.duetAI"}]}
I0303 03:09:32.479214    1753 conn_opt.go:55] jsonrpc2: --> request #187: workspace/configuration: {"items":[{"section":"cloudcode.duetAI"}]}
I0303 03:09:32.479365    1753 conn_opt.go:82] jsonrpc2: <-- request #188: workspace/configuration: {"items":[{"section":"geminicodeassist"}]}
I0303 03:09:32.480329    1753 conn_opt.go:55] jsonrpc2: --> request #188: workspace/configuration: {"items":[{"section":"geminicodeassist"}]}
I0303 03:09:32.480528    1753 conn_opt.go:82] jsonrpc2: <-- request #189: workspace/configuration: {"items":[{"section":"cloudcode"}]}
I0303 03:09:32.481796    1753 conn_opt.go:55] jsonrpc2: --> request #189: workspace/configuration: {"items":[{"section":"cloudcode"}]}
I0303 03:09:32.482128    1753 configuration.go:219] product updateChannel will be used
I0303 03:09:32.482199    1753 configuration.go:860] language thresholds: map[]
I0303 03:09:32.482219    1753 configuration.go:798] dataFileExtensions array: [.csv .tsv .jsonl]
I0303 03:09:32.482247    1753 configuration.go:1071] atlas codeCompletion llm options: {MaxTokens:64 Temp:0.2 Samples:4 EnablePrompt:<nil> PromptOverride: PostProcess:0x10fcecb37cc5 StopSequences:map[] DataFilePromptLines:0}
I0303 03:09:32.482280    1753 configuration.go:1071] atlas codeGeneration llm options: {MaxTokens:512 Temp:0.2 Samples:4 EnablePrompt:<nil> PromptOverride: PostProcess:0x10fcecb37ce5 StopSequences:map[*:[[eod] [EOF] [pre] [suf] [mid]]] DataFilePromptLines:5}
I0303 03:09:32.482329    1753 configuration.go:310] Configured settings for atlasOpts: {"Addr":"","QuotaProject":"","Project":"cloudshell-gca","LogPrompt":true,"UseTypeoverCache":true,"AdaptiveCacheEnabled":false,"AdaptingCacheMaxInflightRequests":0,"InfixCacheEnabled":false,"EnableAdminCitationBlock":false,"EnableAICATelemetryDebug":false,"EnableAICharactersTelemetry":false,"EnableAICharactersTelemetryCCPA":false,"EnableChatStreaming":false,"Complete":{"MaxTokens":64,"Temp":0.2,"Samples":4,"EnablePrompt":null,"PromptOverride":"","PostProcess":true,"StopSequences":null,"DataFilePromptLines":0},"Generate":{"MaxTokens":512,"Temp":0.2,"Samples":4,"EnablePrompt":null,"PromptOverride":"","PostProcess":true,"StopSequences":{"*":["[eod]","[EOF]","[pre]","[suf]","[mid]"]},"DataFilePromptLines":5},"DataFileExtensions":[".csv",".tsv",".jsonl"]}
I0303 03:09:32.482375    1753 configuration.go:318] Configured settings for cloudCodeOpts: {"Addr":"cloudcode-pa.googleapis.com:443","QuotaProject":"","Project":"cloudshell-gca","LogPrompt":true,"UseTypeoverCache":true,"AdaptiveCacheEnabled":false,"AdaptingCacheMaxInflightRequests":2,"InfixCacheEnabled":false,"EnableAdminCitationBlock":false,"EnableAICATelemetryDebug":false,"EnableAICharactersTelemetry":false,"EnableAICharactersTelemetryCCPA":false,"EnableChatStreaming":false}
I0303 03:09:32.482387    1753 configuration.go:322] Configured settings for opts: &{trace:true a2aAddr: staticAgentServerAddress:false atlasAddr:cloudaicompanion.googleapis.com:443 cloudCodeAddr:cloudcode-pa.googleapis.com:443 cloudCodeQuotaProject: ByoidContext:false autoGen:false invokeGen:true codeCacheMaxEntries:1024 completionOpts:{debounce:550000000 suggestionSpeed:Moderate throttle:100000000 debouncedAfterFetching:true flashCompletionsEnabled:false nextEditEnabled:false minScoreThreshold:0 languageThresholds:map[] enableThresholds:true commentCompletion:false citationLengthThreshold:-1 enableRecitations:true citationLogFilePath: repeatedStringFilterThreshold:60 otherFilesGenerationLimit:20 otherFilesGenerationSizeLimit:-1 otherFilesCompletionLimit:0 multiQueryTailNSForCompletion:[] multiQueryTailNSForGeneration:[] enableSmartchoicesContextCollection:false enablePrefetching:false prefetchNextSuggestions:1 prefetchMinScoreThreshold:-9 prefetchTopSuggestions:2} contextExclusionFile:.aiexclude contextExclusionFileGitignore:true chatOpts:{contextOrdering:fsu maxFileBytes:75000 maxHistoryBytes:500000 escapeContext:false otherFilesLimit:20 otherFilesSizeLimit:-1 userSelectedFilesSizeLimit:-1} useRest:<nil> useCloudCodeAPI:true enableLocalAgent:true enableChatStreaming:true enableChatSuggestedPrompts:true enableNotebooks:false enableRAGL:false enableRAGLCompletion:false enableRAGLChat:false enableRAGLCompletionSnippets:false enableRAGLCompletionSnippetsWithPruning:false enableBM25ScoringForCompletionSnippets:false enableColocatedFilesForCompletionSnippets:false enableWorkspaceFilesForCompletionSnippets:false enableLanguageFilteringForCompletionSnippets:false languageFilteringIncludesAllFilesIfUnknown:false substringsToIdentifyTestPrompts:[test] substringsToIdentifyDocPrompts:[document comment] localCodebaseAwareness:true ragLOptions:{CoLocated:20 TokenizationAlgorithm:whitespace FragmentationAlgorithm:wholefile IncludeDocFiles:false IncludeUnitTestFiles:false MaxFileSearchDepth:1 WorkspaceFolders:[] RerankByLangBoost:0 TopKTestFilesToInclude:0 TopKDocFilesToInclude:0 EnableWaldFileSelection:false WaldMaxFileSearchDepth:-1 EnableBM25InChat:true EnableLocalBM25ChatInputFromCursor:false BM25InChatFromCursorMaxResults:10 BM25InChatFromInputMaxResults:10 BM25IndexMaxsizeFiles:25000 ChatBM25TokenizationAlgorithm:wald_word3 BM25InCompletionEnabled:false BM25InCompletionMaxResults:15 NumTokensAroundTheCursorForBm25Query:8 NumTokensFromSelectionForBm25Query:1000 BM25FilterByLanguageFamilyInCompletion:false BM25FilterByLanguageFamilyInChat:false OtherFilesCompletionSizeLimit:-1 MergeFragments:true IncludeCurrentlyOpenFiles:true SlidingWindowFragmenterWindowSize:20 SlidingWindowFragmenterStride:10 MaxFileSize:4194304}}
I0303 03:09:32.482444    1753 configuration.go:324] Configured settings for canCancelRequests: true
I0303 03:09:32.482455    1753 configuration.go:326] Configured settings for contextPromptOpts: &{Endpoint:}
I0303 03:09:32.482481    1753 conn_opt.go:82] jsonrpc2: <-- request #190: workspace/configuration: {"items":[{"section":"geminicodeassist.verboseLogging"}]}
I0303 03:09:32.483067    1753 conn_opt.go:55] jsonrpc2: --> request #190: workspace/configuration: {"items":[{"section":"geminicodeassist.verboseLogging"}]}
I0303 03:09:32.483190    1753 experiments.go:140] Applied experiment flag "DuetAiCompletion__codeCompletion_enablePrefetchNextSuggestions" to codeCompletion.prefetchEnabled with value true
I0303 03:09:32.483223    1753 experiments.go:140] Applied experiment flag "GcaCitationBlock__enable_citation_block" to enableAdminCitationBlock with value false
I0303 03:09:32.483240    1753 experiments.go:195] Applied experiment flag "GcaFlashCompletions__enable_flash_completions" to s.completionOpts.FlashCompletionsEnabled with value false
I0303 03:09:32.483268    1753 experiments.go:140] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning" to enableRAGLCompletionSnippetsWithPruning with value false
I0303 03:09:32.483296    1753 experiments.go:140] Applied experiment flag "DuetAiCompletion__codeCompletion_enableInfixCache" to codeCompletion.enableInfixCache with value false
I0303 03:09:32.483329    1753 experiments.go:336] Applied experiment flag "DuetAiLocalRag__include_currently_open_files" to ragl.includeCurrentlyOpenFiles with value true
I0303 03:09:32.483346    1753 experiments.go:140] Applied experiment flag "DuetAiCloudCodeAPI__enable_cloudcode_api" to useCloudCodeAPI with value true
I0303 03:09:32.483379    1753 experiments.go:140] Applied experiment flag "Chat__enable_suggested_prompts" to chat.enableSuggestedPrompts with value true
I0303 03:09:32.483399    1753 experiments.go:222] Applied experiment flag "DuetAiLocalRag__enable_local_rag" to enableRAGL with value true
I0303 03:09:32.483411    1753 experiments.go:140] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets" to enableRAGLCompletionSnippets with value false
I0303 03:09:32.483429    1753 experiments.go:246] Applied experiment flag "DuetAiLocalRag__include_doc_files" to includeDocFiles with value false
I0303 03:09:32.483442    1753 experiments.go:140] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion" to enableRAGLCompletion with value true
I0303 03:09:32.483454    1753 experiments.go:140] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning_colocated_files" to enableColocatedFilesForCompletionSnippets with value false
I0303 03:09:32.483493    1753 experiments.go:332] Applied experiment flag "DuetAiLocalRag__merge_fragments" to ragl.mergeFragments with value true
I0303 03:09:32.483528    1753 experiments.go:250] Applied experiment flag "DuetAiLocalRag__include_unit_test_files" to includeUnitTestFile with value false
I0303 03:09:32.483541    1753 experiments.go:140] Applied experiment flag "Chat__enable_chat_gemini_cli" to enableLocalAgent with value true
I0303 03:09:32.483560    1753 experiments.go:140] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning_bm25_scoring" to enableBM25ScoringForCompletionSnippets with value false
I0303 03:09:32.483577    1753 experiments.go:199] Applied experiment flag "IntentAware__enable_intent_aware_m1" to opts.completionOpts.nextEditEnabled with value false
I0303 03:09:32.483591    1753 experiments.go:140] Applied experiment flag "DuetAiLocalRag__enable_local_rag_chat" to enableRAGLChat with value true
I0303 03:09:32.483611    1753 experiments.go:140] Applied experiment flag "GcaTelemetry__enable_ai_characters_percentage" to enableAICharactersTelemetry with value true
I0303 03:09:32.483635    1753 experiments.go:140] Applied experiment flag "Chat__enable_chat_streaming" to chat.enableChatStreaming with value true
I0303 03:09:32.483671    1753 experiments.go:140] Applied experiment flag "DuetAiCompletion__codeCompletion_enableAdaptingCache" to codeCompletion.enableAdaptingCache with value true
I0303 03:09:32.483697    1753 experiments.go:286] Applied experiment flag "DuetAiLocalRag__enable_wald_file_selection" to enableWaldFileSelection with value false
I0303 03:09:32.483817    1753 experiments.go:294] Applied experiment flag "Chat__enable_local_bm25_chat" to enableBM25InChat with value true
I0303 03:09:32.483832    1753 experiments.go:140] Applied experiment flag "GcaTelemetry__send_aica_to_ccpa" to enableAICharactersTelemetryCCPA with value true
I0303 03:09:32.483901    1753 experiments.go:306] Applied experiment flag "Chat__local_bm25_chat_tokenizer" to chat.localBm25ChatTokenizer with value wald_word3
I0303 03:09:32.483925    1753 experiments.go:282] Applied experiment flag "DuetAiLocalRag__local_rag_fragmentation_algorithm" to localRagFragmentationAlgorithm with value wholefile
I0303 03:09:32.483960    1753 experiments.go:278] Applied experiment flag "DuetAiLocalRag__local_rag_tokenization_algorithm" to localRagTokenizationAlgorithm with value wald_word
I0303 03:09:32.483999    1753 experiments.go:302] Applied experiment flag "Chat__local_bm25_index_max_files" to ragl.bm25IndexMaxsizeFiles with value 25000
I0303 03:09:32.484036    1753 experiments.go:254] Applied experiment flag "DuetAiLocalRag__max_file_search_depth" to maxFileSearchDepth with value 2
I0303 03:09:32.484071    1753 experiments.go:344] Applied experiment flag "DuetAiLocalRag__sliding_window_fragmenter_stride" to ragl.slidingWindowFragmenterStride with value 10
I0303 03:09:32.484093    1753 experiments.go:270] Applied experiment flag "DuetAiLocalRag__top_k_test_files_to_include" to topKTestFilesToInclude with value 2
I0303 03:09:32.484105    1753 experiments.go:180] Applied experiment flag "DuetAiMendelOverrides__inlineSuggestions_debounceMs" to update default debounce value 550
I0303 03:09:32.484118    1753 experiments.go:147] Applied experiment flag "Chat__fca_chat_context_window_size" to chat.fcaContextWindowSize with value 3500000
I0303 03:09:32.484131    1753 experiments.go:147] Applied experiment flag "DuetAiGeneration__codeGeneration_context_window_size" to codeGeneration.contextWindowSize with value 64000
I0303 03:09:32.484164    1753 experiments.go:340] Applied experiment flag "DuetAiLocalRag__sliding_window_fragmenter_window_size" to ragl.slidingWindowFragmenterWindowSize with value 20
I0303 03:09:32.484179    1753 experiments.go:147] Applied experiment flag "Chat__chat_context_window_size" to chat.contextWindowSize with value -1
I0303 03:09:32.484193    1753 experiments.go:147] Applied experiment flag "DuetAiCompletion__codeCompletion_client_side_context_size_limit" to codeCompletion.otherFilesSizeLimit with value 35000
I0303 03:09:32.484206    1753 experiments.go:147] Applied experiment flag "DuetAiLocalRag__otherfiles_completion_limit" to otherFilesCompletionLimit with value 15
I0303 03:09:32.484235    1753 experiments.go:290] Applied experiment flag "DuetAiLocalRag__wald_local_rag_max_file_search_depth" to waldMaxFileSearchDepth with value -1
I0303 03:09:32.484259    1753 experiments.go:147] Applied experiment flag "DuetAiLocalRag__otherfiles_generation_limit" to otherFilesGenerationLimit with value 40
I0303 03:09:32.484274    1753 experiments.go:147] Applied experiment flag "DuetAiLocalRag__otherfiles_chat_limit" to otherFilesChatLimit with value 100
I0303 03:09:32.484296    1753 experiments.go:266] Applied experiment flag "DuetAiLocalRag__top_k_doc_files_to_include" to topKDocFilesToInclude with value 2
I0303 03:09:32.484321    1753 experiments.go:298] Applied experiment flag "Chat__local_bm25_chat_max_results" to chat.localBm25ChatFromInputMaxResults with value 10
I0303 03:09:32.484331    1753 experiments.go:147] Applied experiment flag "DuetAiCompletion__adaptingCache_maxInflightRequests" to codeCompletion.adaptingCache.maxInflightRequests with value 2
I0303 03:09:32.484361    1753 experiments.go:314] Applied experiment flag "DuetAiLocalRag__bm25_in_completion_max_results" to ragl.bm25InCompletionMaxResults with value 15
I0303 03:09:32.484386    1753 experiments.go:226] Applied experiment flag "DuetAiLocalRag__cache_co_located" to coLocated with value 20
I0303 03:09:32.484400    1753 experiments.go:230] Applied experiment flag "DuetAiLocalRag__cache_file_limit" to fileLimit with value 4.1943e+06
I0303 03:09:32.484414    1753 experiments.go:234] Applied experiment flag "DuetAiLocalRag__cache_total_files" to totalFiles with value 250
I0303 03:09:32.484437    1753 experiments.go:274] Applied experiment flag "DuetAiLocalRag__local_rag_reranking_by_language" to localRAGRerankingByLanguageParam with value 0
I0303 03:09:32.484465    1753 experiments.go:238] Extracted experiment flag "DuetAiRemoteRag__multi_query_tail_ns_for_completion" to multiQueryTailNS with value []
I0303 03:09:32.484484    1753 experiments.go:242] Extracted experiment flag "DuetAiRemoteRag__multi_query_tail_ns_for_generation" to multiQueryTailNS with value []
I0303 03:09:32.484505    1753 experiments.go:258] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_doc_prompts" to substringsToIdentifyDocPrompts with value [document comment]
I0303 03:09:32.484530    1753 experiments.go:262] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_test_prompts" to substringsToIdentifyTestPrompts with value [test]
I0303 03:09:32.484573    1753 configuration.go:660] Repopulating context cache from document cache
I0303 03:09:32.484596    1753 conn_opt.go:96] jsonrpc2: <-- result #74: workspace/tierConfiguration: true
I0303 03:09:32.488136    1753 conn_opt.go:55] jsonrpc2: --> request #75: service/healthcheck: {"projectID":"cloudshell-gca"}
I0303 03:09:32.488314    1753 client.go:683] CompleteCode request: {"enablePromptEnhancement":true,"ideContext":{"currentFile":{"segments":[{"content":"Code Assist healthcheck id: 8780dd15-7969-4736-8716-cc0c92f6b9f0\nPi = "},{"isSelected":true},{}]}},"metadata":{"duetProject":"cloudshell-gca","ideName":"Code OSS for Cloud Shell","ideType":"CLOUD_SHELL","ideVersion":"1.104.3-cde","platform":"LINUX_AMD64","pluginType":"CLOUD_CODE","pluginVersion":"2.72.0"},"project":"cloudshell-gca","requestId":"cloudcode-871671220-3c95d87d-45ae-4849-96c5-b1b00b426971","userContext":{}}
I0303 03:09:32.488335    1753 adapt.go:49] Adapting cache current caching token: Pi = ▶
I0303 03:09:32.488349    1753 adapt.go:50] Last caching hash: 5208755857601435884, current caching hash: 16559620667461153565
I0303 03:09:32.488375    1753 adapt.go:53] Closing streak
I0303 03:09:32.488390    1753 adapting.go:145] Compute request number: 1, key: Pi = ▶
I0303 03:09:32.527646    1753 adapting.go:162] Adaptive cache request cancelled while inflight for key Pi = ▶, err: no trace ID: googleapi: Error 403: You must be a named user on your organization's
Gemini Code Assist Standard edition subscription to use this service. Please contact your
administrator to request an entitlement to Gemini Code Assist Standard edition., forbidden
I0303 03:09:32.527681    1753 client.go:270] CompleteCode response from cache (adaptive): {Suggestions:[] TraceID: RequestID: ServerTiming: NetPlusServerTiming:0s FromCache:false Typeover:false TriggerMode:0 ProcessingDetails:{RagStatus: AtlasExperience: PromptID: CompletionMethod: ExperimentDebugStringFingerprint: ModelURI: ChatClientIDHash: MetricMetadata:map[] ModelConfig:{ID: DisplayName: DescriptionText:}} AdaptiveCacheHit:false}
E0303 03:09:32.527762    1753 server.go:495] error fulfilling "service/healthcheck" request #75, &{"projectID":"cloudshell-gca"}: no trace ID: googleapi: Error 403: You must be a named user on your organization's
Gemini Code Assist Standard edition subscription to use this service. Please contact your
administrator to request an entitlement to Gemini Code Assist Standard edition., forbidden
I0303 03:09:32.527807    1753 conn_opt.go:99] jsonrpc2: <-- error #75: service/healthcheck: {"code":-32007,"message":"You must be a named user on your organization's\nGemini Code Assist Standard edition subscription to use this service. Please contact your\nadministrator to request an entitlement to Gemini Code Assist Standard edition.","data":{"message":"A permission denied error was encountered. Please ensure that the correct project ID is configured or that you have permission to call Gemini Code Assist in the project.","actions":[{"label":"Enable API","command":"_cloudcode.duetAI.enableDuetApi","commandArgs":null},{"label":"Select Project","command":"cloudcode.duetAI.selectProject","commandArgs":null},{"label":"Learn More","command":"cloudcode.duetAI.learnMore","commandArgs":null}],"level":"error","surface":"bubble"}}
I0303 03:09:32.529994    1753 conn_opt.go:55] jsonrpc2: --> request #76: workspace/tierConfiguration: {"userDefinedCloudaicompanionProject":true,"projectId":"cloudshell-gca"}
I0303 03:09:32.530087    1753 tier.go:17] Received tier configuration request: {ProjectID:cloudshell-gca UserDefinedCloudaicompanionProject:true}
I0303 03:09:32.530143    1753 conn_opt.go:82] jsonrpc2: <-- request #191: workspace/configuration: {"items":[{"section":"cloudcode.aiCompanion"}]}
I0303 03:09:32.530610    1753 conn_opt.go:55] jsonrpc2: --> request #191: workspace/configuration: {"items":[{"section":"cloudcode.aiCompanion"}]}
I0303 03:09:32.530689    1753 conn_opt.go:82] jsonrpc2: <-- request #192: workspace/configuration: {"items":[{"section":"cloudcode.duetAI"}]}
I0303 03:09:32.531133    1753 conn_opt.go:55] jsonrpc2: --> request #192: workspace/configuration: {"items":[{"section":"cloudcode.duetAI"}]}
I0303 03:09:32.531182    1753 conn_opt.go:82] jsonrpc2: <-- request #193: workspace/configuration: {"items":[{"section":"geminicodeassist"}]}
I0303 03:09:32.532156    1753 conn_opt.go:55] jsonrpc2: --> request #193: workspace/configuration: {"items":[{"section":"geminicodeassist"}]}
I0303 03:09:32.532333    1753 conn_opt.go:82] jsonrpc2: <-- request #194: workspace/configuration: {"items":[{"section":"cloudcode"}]}
I0303 03:09:32.533536    1753 conn_opt.go:55] jsonrpc2: --> request #194: workspace/configuration: {"items":[{"section":"cloudcode"}]}
I0303 03:09:32.533720    1753 configuration.go:219] product updateChannel will be used
I0303 03:09:32.533794    1753 configuration.go:860] language thresholds: map[]
I0303 03:09:32.533814    1753 configuration.go:798] dataFileExtensions array: [.csv .tsv .jsonl]
I0303 03:09:32.533844    1753 configuration.go:1071] atlas codeCompletion llm options: {MaxTokens:64 Temp:0.2 Samples:4 EnablePrompt:<nil> PromptOverride: PostProcess:0x10fcecf525c5 StopSequences:map[] DataFilePromptLines:0}
